,City,Price,Area,Location,NoofBedrooms,LiftAvailable,Resale
4868,Banglore,4940000,1304,Yelahanka,2,9,1
4869,Banglore,6792000,1705,Yelahanka,3,9,1
4870,Banglore,5913000,1350,RR Nagar Main Road,3,9,0
4871,Banglore,2975000,1452,ITPL,3,9,0
4872,Banglore,11800000,1045,HBR Layout,2,9,0
4873,Banglore,19000000,1040,Kogilu Road Near Yelahanka,2,9,0
4874,Banglore,3390000,1430,Kogilu Road Near Yelahanka,3,9,0
4875,Banglore,2499000,1245,Kogilu Road Near Yelahanka,2,9,0
4876,Banglore,2800000,850,Chandapura,2,9,0
4877,Banglore,4237000,1780,Yelahanka,3,9,1
4878,Banglore,5814000,1910,Yelahanka,3,9,1
4879,Banglore,11800000,924,Attibele,3,9,0
4880,Banglore,28000000,3000,Chandapura Anekal Road,2,9,0
4881,Banglore,5400000,850,Marsur,2,9,0
4882,Banglore,4237000,1467,sarjapura attibele road,3,9,0
4883,Banglore,3800000,1140,Babusa Palya,2,9,0
4884,Banglore,3950000,1887,Bilekahalli,3,9,0
4885,Banglore,6100000,3463,JP Nagar Phase 4,4,9,0
4886,Banglore,3800000,1188,Babusabpalya,2,9,0
4887,Banglore,3946000,1467,Sompura Gate,3,9,0
4888,Banglore,6094000,732,Manyata Tech Park Nagawara,2,9,0
4889,Banglore,3700000,759,Manyata Tech Park Nagawara,2,9,0
4890,Banglore,6043000,1172,Manyata Tech Park Nagawara,3,9,0
4891,Banglore,4674000,731,Manyata Tech Park Nagawara,2,9,0
4892,Banglore,3482000,759,Manayata Tech Park,2,9,0
4893,Banglore,3261999,1172,Manyata Tech Park Nagawara,3,9,0
4894,Banglore,4057000,710,Manyata Tech Park Nagawara,2,9,0
4895,Banglore,2848000,1185,Hennur Road,2,9,0
4896,Banglore,2899000,984,Kogilu Road Near Yelahanka,2,9,0
4897,Banglore,13000000,1182,Sarjapur,2,9,0
4898,Banglore,4133000,1099,sarjapura attibele road,2,9,0
4899,Banglore,6100000,1399,sarjapura attibele road,3,9,0
4900,Banglore,6090000,943,sarjapura attibele road,2,9,0
4901,Banglore,4070000,779,Attibele,2,9,0
4902,Banglore,3800000,1780,Yelahanka,3,9,1
4903,Banglore,3779999,1025,Anekal City,2,9,0
4904,Banglore,4000000,1172,Manyata Tech Park Nagawara,3,9,0
4905,Banglore,2288000,1172,Thanisandra Main Road,3,9,0
4906,Banglore,8820000,783,Thanisandra Main Road,2,9,0
4907,Banglore,4000000,732,Thanisandra Main Road,2,9,0
4908,Banglore,3725000,728,Thanisandra Main Road,2,9,0
4909,Banglore,6100000,940,Abbigere,2,9,0
4910,Banglore,3800000,520,Anekal City,1,9,0
4911,Banglore,3090000,2100,Kaggadasapura,3,9,0
4912,Banglore,3199000,1005,Bommasandra,2,9,0
4913,Banglore,2549000,920,Bommasandra,2,9,0
4914,Banglore,5263000,1172,Telecom Layout Thanisandra,3,9,0
4915,Banglore,5238000,728,Manyata Tech Park Nagawara,2,9,0
4916,Banglore,5248000,922,Attibele,3,9,0
4917,Banglore,5301000,921,Attibele,3,9,0
4918,Banglore,4916000,1030,Bagaluru,2,9,0
4919,Banglore,7077000,1053,HBR Layout,2,9,0
4920,Banglore,7053000,1048,HBR Layout,2,9,0
4921,Banglore,6768000,1050,HBR Layout,2,9,0
4922,Banglore,5937000,1116,Kogilu Road Near Yelahanka,2,9,0
4923,Banglore,5320000,1035,Kogilu Road Near Yelahanka,2,9,0
4924,Banglore,2848000,1490,Kogilu Road Near Yelahanka,3,9,0
4925,Banglore,2900000,1485,Kogilu Road Near Yelahanka,3,9,0
4926,Banglore,4500000,1425,Kogilu Road Near Yelahanka,3,9,0
4927,Banglore,2288000,1250,Kogilu Road Near Yelahanka,2,9,0
4928,Banglore,5340000,1120,Kogilu Road Near Yelahanka,2,9,0
4929,Banglore,5030000,943,Sarjapur,2,9,0
4930,Banglore,13400000,875,Koppa Begur Road,2,9,0
4931,Banglore,5322000,937,Yelahanka,2,9,1
4932,Banglore,3859000,520,Anekal City,1,9,0
4933,Banglore,5814000,1200,Babusa Palya,2,9,0
4934,Banglore,7000000,1059,Kogilu Road Near Yelahanka,2,9,0
4935,Banglore,7000000,1500,Cooke Town,3,9,0
4936,Banglore,4813000,1038,Ramamurthy Nagar,2,9,0
4937,Banglore,3900000,950,Anekal City,2,9,0
4938,Banglore,4050000,1140,Babusa Palya,2,9,0
4939,Banglore,4700000,1520,Hebbal,3,9,0
4940,Banglore,9359000,1520,Hebbal,3,9,0
4941,Banglore,120000000,1214,Budigere Cross,2,9,0
4942,Banglore,6300000,1005,Bommasandra,2,9,0
4943,Banglore,3110000,1020,Bommasandra,2,9,0
4944,Banglore,3335000,1000,JP Nagar Phase 8,2,9,0
4945,Banglore,4050000,1370,Sarjapur Road Till Wipro,2,9,0
4946,Banglore,3260000,7541,Hebbal,5,9,0
4947,Banglore,2288000,705,CV Raman Nagar,3,9,0
4948,Banglore,3859000,927,Attibele,3,9,0
4949,Banglore,3261999,947,Chandapura Anekal Road,2,9,0
4950,Banglore,5106000,1015,Bommasandra,2,9,0
4951,Banglore,5077000,924,Chandapura Anekal Road,2,9,0
4952,Banglore,5058000,520,Anekal City,1,9,0
4953,Banglore,4650000,950,Anekal City,2,9,0
4954,Banglore,3700000,1099,sarjapura attibele road,2,9,0
4955,Banglore,3900000,1075,Kogilu Road Near Yelahanka,2,9,0
4956,Banglore,3427000,1069,Kogilu Road Near Yelahanka,2,9,0
4957,Banglore,4864000,1065,Kogilu Road Near Yelahanka,2,9,0
4958,Banglore,2745000,979,Kogilu Road Near Yelahanka,2,9,0
4959,Banglore,5187000,710,Telecom Layout Thanisandra,2,9,0
4960,Banglore,13000000,759,Telecom Layout Thanisandra,2,9,0
4961,Banglore,2536000,770,HBR Layout,1,9,0
4962,Banglore,270000000,1225,Anekal City,3,9,0
4963,Banglore,6425000,645,Anekal City,1,9,0
4964,Banglore,6917000,1035,Jakkur,2,9,0
4965,Banglore,9359000,1762,Kadugodi,3,9,0
4966,Banglore,3086000,1025,Bagaluru,2,9,0
4967,Banglore,8500000,6900,Lavelle Road,4,9,1
4968,Banglore,3859000,1155,Electronic City Phase 1,2,9,0
4969,Banglore,2848000,1250,Electronic City Phase 1,2,9,0
4970,Banglore,3869000,1720,Electronic City Phase 1,3,9,0
4971,Banglore,4864000,920,Attibele,3,9,0
4972,Banglore,3106000,1330,Jakkur,2,9,0
4973,Banglore,6014000,950,Anekal City,2,9,0
4974,Banglore,3100000,943,Sarjapur,2,9,0
4975,Banglore,3200000,1060,Hosa Road Junction,2,9,0
4976,Banglore,4237000,1225,Anekal City,3,9,0
4977,Banglore,6500000,926,Attibele,3,9,0
4978,Banglore,3100000,1280,Horamavu Banjara Lyout,2,9,0
4979,Banglore,4492000,924,Attibele,3,9,0
4980,Banglore,4455000,1020,Koppa Begur Road,2,9,0
4981,Banglore,4220000,1467,Sarjapur Attibele,3,9,0
4982,Banglore,5000000,1535,Babusa Palya,2,9,1
4983,Banglore,15200000,924,Attibele,3,9,0
4984,Banglore,9700000,1815,Bagaluru,3,9,0
4985,Banglore,5803000,1800,Bagaluru,3,9,0
4986,Banglore,5803000,1055,Bommasandra,2,9,0
4987,Banglore,5883000,939,Jigani,2,9,0
4988,Banglore,5803000,1875,Yelahanka,3,9,1
4989,Banglore,5883000,1555,Electronic City Phase 1,3,9,0
4990,Banglore,7498999,1095,RR Nagar Main Road,2,9,0
4991,Banglore,5803000,1095,RR Nagar,2,9,0
4992,Banglore,5883000,1110,RR Nagar,2,9,0
4993,Banglore,190000000,1095,RR Nagar,2,9,0
4994,Banglore,3800000,1110,RR Nagar,2,9,0
4995,Banglore,3100000,1415,RR Nagar,3,9,0
4996,Banglore,3100000,1095,RR Nagar Main Road,2,9,0
4997,Banglore,3800000,1110,RR Nagar,2,9,0
4998,Banglore,3946000,7000,Ulsoor,4,9,1
4999,Banglore,4144000,955,Bommasandra,2,9,0
5000,Banglore,3806000,925,sarjapura attibele road,3,9,0
5001,Banglore,6094000,924,Attibele,3,9,0
5002,Banglore,3950000,731,Telecom Layout Thanisandra,2,9,0
5003,Banglore,6100000,759,Manyata Tech Park Nagawara,2,9,0
5004,Banglore,5700000,797,Manyata Tech Park Nagawara,2,9,0
5005,Banglore,5400000,732,Manyata Tech Park Nagawara,2,9,0
5006,Banglore,31000000,1172,Manyata Tech Park Nagawara,3,9,0
5007,Banglore,4864000,759,Telecom Layout Thanisandra,2,9,0
5008,Banglore,3100000,1172,Telecom Layout Thanisandra,3,9,0
5009,Banglore,8840000,1355,Poornaprajna Layout,3,9,0
5010,Banglore,3859000,1355,Channasandra Layout,3,9,0
5011,Banglore,3100000,3449,Hebbal,3,9,0
5012,Banglore,4950000,1225,Anekal City,3,9,0
5013,Banglore,3100000,924,Attibele,3,9,0
5014,Banglore,17300000,1300,Kudlu,3,9,0
5015,Banglore,15000000,950,Anekal City,2,9,0
5016,Banglore,2745000,924,Attibele,3,9,0
5017,Banglore,3261999,1411,Doddaballapur,3,9,1
5018,Banglore,5305000,924,Sarjapur Attibele,3,9,0
5019,Banglore,6917000,1792,JP Nagar Phase 7,3,9,0
5020,Banglore,3100000,2625,Kundalahalli,3,9,1
5021,Banglore,7545999,645,Anekal City,1,9,0
5022,Banglore,3100000,1099,Sarjapur,2,9,0
5023,Banglore,3335000,1179,Thanisandra Main Road,2,9,0
5024,Banglore,4864000,1250,Electronic City Phase 1,2,9,0
5025,Banglore,3859000,924,Attibele,3,9,0
5026,Banglore,12500000,1372,TC Palya Road,2,9,0
5027,Banglore,7300000,924,Attibele,3,9,0
5028,Banglore,11900000,947,Chandapura,2,9,0
5029,Banglore,9300000,1225,Anekal City,3,9,0
5030,Banglore,3100000,950,Anekal City,2,9,0
5031,Banglore,6800000,1570,Ulsoor,3,9,0
5032,Banglore,2975000,904,Ulsoor,2,9,0
5033,Banglore,4000000,2170,Junnasandra,3,9,0
5034,Banglore,2544000,1691,Junnasandra,3,9,0
5035,Banglore,5750000,924,Attibele,3,9,0
5036,Banglore,7155000,1157,RR Nagar,2,9,1
5037,Banglore,8358000,875,Koppa Begur Road,2,9,0
5038,Banglore,10900000,1005,Bommasandra,2,9,0
5039,Banglore,39900000,1028,Bagaluru,2,9,0
5040,Banglore,28300000,1085,RR Nagar,2,9,0
5041,Banglore,39100000,1350,RR Nagar,3,9,0
5042,Banglore,30900000,1306,Talaghattapura,2,9,0
5043,Banglore,41100000,1706,Talaghattapura,3,9,0
5044,Banglore,25800000,3200,JP Nagar Phase 1,4,9,0
5045,Banglore,49100000,2404,JP Nagar Phase 1,3,9,0
5046,Banglore,22200000,3131,JP Nagar Phase 1,4,9,0
5047,Banglore,22300000,2620,JP Nagar Phase 1,3,9,0
5048,Banglore,6075000,3294,JP Nagar Phase 1,4,9,0
5049,Banglore,5917000,2190,JP Nagar Phase 1,3,9,0
5050,Banglore,5040000,3933,JP Nagar Phase 1,4,9,0
5051,Banglore,6412000,2235,Uttarahalli,3,9,0
5052,Banglore,4905000,2243,Uttarahalli,3,9,0
5053,Banglore,7020000,1350,Yeshwantpur,3,9,0
5054,Banglore,5535000,1315,Basaveswarnagar,3,9,0
5055,Banglore,5242000,1120,Basaveswarnagar,2,9,0
5056,Banglore,5152000,1425,Basaveswarnagar,3,9,0
5057,Banglore,5422000,1090,Basaveswarnagar,2,9,0
5058,Banglore,5175000,1560,Basaveswarnagar,3,9,0
5059,Banglore,5062000,1230,Basaveswarnagar,2,9,0
5060,Banglore,7155000,1165,Basaveswarnagar,2,9,0
5061,Banglore,5107000,1145,Basaveswarnagar,2,9,0
5062,Banglore,5040000,1205,Basaveswarnagar,2,9,0
5063,Banglore,6345000,1150,Basaveswarnagar,2,9,0
5064,Banglore,3030000,1125,Basaveswarnagar,2,9,0
5065,Banglore,5989000,1590,Basaveswarnagar,3,9,0
5066,Banglore,29000000,1135,Basaveswarnagar,2,9,0
5067,Banglore,5298000,1120,Yeshwantpur,2,9,0
5068,Banglore,5273000,1410,Yeshwantpur,3,9,0
5069,Banglore,7300000,1010,Bommasandra,2,9,0
5070,Banglore,3779999,1215,Horamavu,2,9,0
5071,Banglore,4237000,3750,White Field,4,9,0
5072,Banglore,4054000,1060,HBR Layout,2,9,0
5073,Banglore,12000000,1055,HBR Layout,2,9,0
5074,Banglore,3182000,1150,Yelahanka New Town,2,9,0
5075,Banglore,2851000,728,Thanisandra Main Road,2,9,0
5076,Banglore,9000000,1467,Sarjapur,3,9,0
5077,Banglore,4237000,1398,sarjapura attibele road,3,9,0
5078,Banglore,4133000,1875,Banaswadi,3,9,0
5079,Banglore,3650000,1069,sarjapura attibele road,2,9,0
5080,Banglore,3650000,944,sarjapura attibele road,2,9,0
5081,Banglore,4600000,1480,Hebbal,3,9,1
5082,Banglore,4950000,1467,Sarjapur,3,9,0
5083,Banglore,5900000,1025,Anekal City,2,9,0
5084,Banglore,2524000,703,MS Ramaiah North City Manayata Tech Park,2,9,0
5085,Banglore,2854000,703,Thanisandra Main Road,2,9,0
5086,Banglore,58000000,1000,Bannerghatta Road Jigani,2,9,0
5087,Banglore,2800000,1000,Akshayanagar,2,9,0
5088,Banglore,2288000,1230,Begur,2,9,0
5089,Banglore,4133000,1020,Bagaluru,2,9,0
5090,Banglore,7445999,945,sarjapura attibele road,2,9,0
5091,Banglore,2300000,3350,Sadashiva Nagar,3,9,1
5092,Banglore,3030000,3000,Marsur,2,9,0
5093,Banglore,3500000,520,Anekal City,1,9,0
5094,Banglore,23000000,1025,Anekal City,2,9,0
5095,Banglore,3083000,1460,Hennur Road,3,9,0
5096,Banglore,8009999,735,Bommasandra,1,9,0
5097,Banglore,3120000,1010,Bommasandra,2,9,0
5098,Banglore,3300000,918,Jigani,2,9,0
5099,Banglore,2000000,2730,Sarjapur Road,4,9,0
5100,Banglore,2900000,919,Attibele,3,9,0
5101,Banglore,5200000,1733,Thanisandra Main Road,3,9,0
5102,Banglore,2288000,930,Attibele,3,9,0
5103,Banglore,17600000,1010,Hennagara,2,9,0
5104,Banglore,8400000,720,Koppa Begur Road,1,9,0
5105,Banglore,8400000,850,Koppa Begur Road,2,9,0
5106,Banglore,8120000,1190,Babusa Palya,2,9,0
5107,Banglore,9600000,520,Anekal City,1,9,0
5108,Banglore,7500000,2585,EPIP Zone,3,9,0
5109,Banglore,4578000,1500,BEML Layout 5th Stage,3,9,0
5110,Banglore,8000000,1500,RR Nagar,3,9,0
5111,Banglore,2288000,1450,BEML Layout 5th Stage,3,9,0
5112,Banglore,3800000,1223,Begur,2,9,1
5113,Banglore,5520000,1120,Banaswadi,2,9,0
5114,Banglore,20600000,1090,T C Palya Main Road,2,9,0
5115,Banglore,3800000,2150,CV Raman Nagar Kaggadasapura,3,9,0
5116,Banglore,6000000,520,Anekal City,1,9,0
5117,Banglore,5000000,910,Abbigere,2,9,0
5118,Banglore,6800000,1070,Ramamurthy Nagar,2,9,0
5119,Banglore,4600000,1945,Adugodi,3,9,0
5120,Banglore,3500000,3500,Chandapura Anekal Road,3,9,0
5121,Banglore,6292000,1280,BEML Layout,3,9,0
5122,Banglore,6500000,1130,BEML Layout,2,9,0
5123,Banglore,3100000,1492,Ramanjaneyanagar,3,9,0
5124,Banglore,5950000,1092,Ramanjaneyanagar,2,9,0
5125,Banglore,10000000,1000,Konanakunte,2,9,0
5126,Banglore,3850000,1210,Ramamurthy Nagar,2,9,0
5127,Banglore,4000000,1535,Babusa Palya,2,9,1
5128,Banglore,4240000,924,Attibele,3,9,0
5129,Banglore,2848000,1075,Electronic City Phase 2,2,9,0
5130,Banglore,3484000,1450,Hebbal,2,9,1
5131,Banglore,3100000,1115,Marsur,2,9,0
5132,Banglore,3806000,1047,Kasavanahalli,2,9,0
5133,Banglore,3800000,1468,sarjapura attibele road,3,9,0
5134,Banglore,8120000,943,sarjapura attibele road,2,9,0
5135,Banglore,3900000,1183,sarjapura attibele road,2,9,0
5136,Banglore,3100000,920,Sarjapur Attibele,3,9,0
5137,Banglore,3180000,732,Manyata Tech Park Nagawara,2,9,0
5138,Banglore,3045000,732,Thanisandra Main Road,2,9,0
5139,Banglore,3484000,1450,Poorna Pragna Layout,3,9,0
5140,Banglore,13000000,920,Poornapragna Housing Society Layout,2,9,0
5141,Banglore,5664000,924,Attibele,3,9,0
5142,Banglore,6816000,1068,sarjapura attibele road,2,9,0
5143,Banglore,7800000,1017,sarjapura attibele road,2,9,0
5144,Banglore,7823999,1183,sarjapura attibele road,2,9,0
5145,Banglore,5856000,1500,Chikkanayakanahalli at Off Sarjapur,3,9,0
5146,Banglore,5112000,1180,Talaghattapura,2,9,0
5147,Banglore,10800000,1420,Talaghattapura,3,9,0
5148,Banglore,5856000,1625,Talaghattapura,3,9,0
5149,Banglore,5112000,1630,Talaghattapura,3,9,0
5150,Banglore,10800000,1220,Talaghattapura,2,9,0
5151,Banglore,7247000,1065,Talaghattapura,2,9,0
5152,Banglore,2950000,1770,Subramanyapura,3,9,0
5153,Banglore,4467000,1220,Talaghattapura,2,9,0
5154,Banglore,8120000,1065,Talaghattapura,2,9,0
5155,Banglore,19000000,1770,Subramanyapura,3,9,0
5156,Banglore,2900000,1105,JP Nagar Phase 8,2,9,0
5157,Banglore,31000000,850,Koppa Begur Road,2,9,0
5158,Banglore,39000000,1805,Bagaluru,3,9,0
5159,Banglore,20600000,1450,DrVishnuvardhan Road,3,9,0
5160,Banglore,4600000,1800,Ashoka Road,3,9,0
5161,Banglore,3900000,850,Koppa Begur Road,2,9,0
5162,Banglore,4850000,2790,Sahakar Nagar,4,9,1
5163,Banglore,9359000,3771,Nagawara,3,9,0
5164,Banglore,28300000,1963,Sindhi Colony,3,9,0
5165,Banglore,23500000,953,KR Puram Old Madras Road,2,9,0
5166,Banglore,29900000,920,Poornapragna Housing Society Layout,2,9,0
5167,Banglore,5224000,1079,Horamavu,2,9,0
5168,Banglore,4645000,1720,Electronic City Phase 1,3,9,0
5169,Banglore,5258000,3033,Banashankari,4,9,0
5170,Banglore,4695000,2522,Banashankari,3,9,0
5171,Banglore,6363000,3205,Banashankari,4,9,0
5172,Banglore,5157000,1244,Krishnarajapura,2,9,0
5173,Banglore,4594000,1106,Krishnarajapura,2,9,0
5174,Banglore,5145000,1252,Krishnarajapura,2,9,0
5175,Banglore,4641000,1118,Krishnarajapura,2,9,0
5176,Banglore,4636000,1515,Krishnarajapura,3,9,0
5177,Banglore,5737000,1228,Krishnarajapura,2,9,0
5178,Banglore,5733000,1094,Krishnarajapura,2,9,0
5179,Banglore,6174000,1225,Krishnarajapura,2,9,0
5180,Banglore,5124000,1105,Krishnarajapura,2,9,0
5181,Banglore,4569000,1104,Krishnarajapura,2,9,0
5182,Banglore,5115000,1366,Krishnarajapura,2,9,0
5183,Banglore,4540000,1365,Krishnarajapura,2,9,0
5184,Banglore,5569000,1470,Krishnarajapura,3,9,0
5185,Banglore,4494000,1220,Krishnarajapura,2,9,0
5186,Banglore,4485000,1088,Krishnarajapura,2,9,0
5187,Banglore,5493000,1218,Krishnarajapura,2,9,0
5188,Banglore,4880000,1081,Krishnarajapura,2,9,0
5189,Banglore,5409000,1326,Krishnarajapura,3,9,0
5190,Banglore,4809000,1070,Krishnarajapura,2,9,0
5191,Banglore,6476000,1068,Krishnarajapura,2,9,0
5192,Banglore,5355000,1308,Krishnarajapura,2,9,0
5193,Banglore,4846000,1162,Krishnarajapura,2,9,0
5194,Banglore,6489000,1288,Krishnarajapura,2,9,0
5195,Banglore,4830000,1145,Krishnarajapura,2,9,0
5196,Banglore,4737000,1542,Krishnarajapura,3,9,0
5197,Banglore,4725000,1275,Krishnarajapura,3,9,0
5198,Banglore,5271000,1154,Krishnarajapura,2,9,0
5199,Banglore,5863000,1545,Krishnarajapura,3,9,0
5200,Banglore,5888000,1150,Krishnarajapura,2,9,0
5201,Banglore,4762000,1128,Krishnarajapura,2,9,0
5202,Banglore,4057000,1125,Krishnarajapura,2,9,0
5203,Banglore,12000000,1255,Krishnarajapura,2,9,0
5204,Banglore,9300000,1396,Krishnarajapura,3,9,0
5205,Banglore,3600000,1402,Krishnarajapura,3,9,0
5206,Banglore,5800000,1134,Krishnarajapura,2,9,0
5207,Banglore,5800000,1399,sarjapura attibele road,3,9,0
5208,Banglore,3600000,1875,Banaswadi,3,9,0
5209,Banglore,4100000,1417,Hebbal,2,9,1
5210,Banglore,5200000,838,Bannerghatta,2,9,0
5211,Banglore,3600000,1230,Begur,2,9,0
5212,Banglore,4479000,1230,Begur Road,2,9,0
5213,Banglore,3496000,874,Begur Road,2,9,0
5214,Banglore,4050000,955,Begur Road,2,9,0
5215,Banglore,8700000,1225,Begur Road,3,9,0
5216,Banglore,4864000,838,Begur Road,2,9,0
5217,Banglore,5400000,1810,Bagaluru,3,9,0
5218,Banglore,3613000,760,HBR Layout,1,9,0
5219,Banglore,4133000,783,Telecom Layout Thanisandra,2,9,0
5220,Banglore,7840000,1655,Electronic City Phase 1,3,9,0
5221,Banglore,3217000,1225,Anekal City,3,9,0
5222,Banglore,42500000,1375,Pattanagere,3,9,0
5223,Banglore,15000000,1004,K P Main Road,2,9,0
5224,Banglore,5400000,1025,Anekal City,2,9,0
5225,Banglore,4864000,1400,RR Nagar,3,9,0
5226,Banglore,6900000,1154,Residential Flat Uttarahalli Hobli,2,9,1
5227,Banglore,6900000,3400,Ulsoor,4,9,1
5228,Banglore,6900000,2625,Kundalahalli,3,9,1
5229,Banglore,6900000,1325,Chandapura,3,9,0
5230,Banglore,17300000,1225,Anekal City,3,9,0
5231,Banglore,7900000,1111,8th Phase JP Nagar,2,9,0
5232,Banglore,9318000,1111,8th Phase JP Nagar,2,9,0
5233,Banglore,3800000,1111,8th Phase JP Nagar,2,9,0
5234,Banglore,4864000,1111,8th Phase JP Nagar,2,9,0
5235,Banglore,6500000,1792,JP Nagar Phase 7,3,9,0
5236,Banglore,4160000,1208,Ramamurthy Nagar,2,9,0
5237,Banglore,26500000,1792,Bagaluru Near Yelahanka,3,9,0
5238,Banglore,11100000,1040,Singasandra,2,9,0
5239,Banglore,3878000,1225,Anekal City,3,9,0
5240,Banglore,7500000,1100,Jaibharath Nagar Bangalore,2,9,0
5241,Banglore,3500000,1040,Talaghattapura,2,9,0
5242,Banglore,3859000,3565,Harlur,4,9,0
5243,Banglore,4900000,2145,Bagaluru Near Yelahanka,3,9,0
5244,Banglore,3725000,888,Kumbalgodu,1,9,0
5245,Banglore,3859000,1701,Bagaluru Near Yelahanka,3,9,1
5246,Banglore,8200000,1004,Talaghattapura,2,9,0
5247,Banglore,5800000,950,Anekal City,2,9,0
5248,Banglore,3030000,1260,Bommasandra,3,9,0
5249,Banglore,2850000,920,Jigani,2,9,0
5250,Banglore,9700000,950,Anekal City,2,9,0
5251,Banglore,4100000,1465,Ananth Nagar,3,9,0
5252,Banglore,5460000,1230,Begur,2,9,0
5253,Banglore,23000000,785,Chandapura,2,9,0
5254,Banglore,8083000,545,Bommasandra,2,9,0
5255,Banglore,15000000,1129,Hebbal,2,9,1
5256,Banglore,3000000,1020,Bommasandra,2,9,0
5257,Banglore,8358000,1365,Bommasandra,3,9,0
5258,Banglore,10900000,2730,Sarjapur Road,4,9,0
5259,Banglore,18500000,1585,Byrathi,3,9,0
5260,Banglore,18600000,2640,Budigere Cross,3,9,0
5261,Banglore,3600000,1010,Bommasandra,2,9,0
5262,Banglore,5600000,1306,Talaghattapura,2,9,0
5263,Banglore,3900000,1706,Talaghattapura,3,9,0
5264,Banglore,2975000,2235,Uttarahalli,3,9,0
5265,Banglore,4800000,2243,Uttarahalli,3,9,0
5266,Banglore,12900000,720,Hebbal,1,9,0
5267,Banglore,7000000,1095,Hennur Road,2,9,0
5268,Banglore,3859000,1005,Electronic City Phase I,2,9,0
5269,Banglore,5200000,850,Chandapura,2,9,0
5270,Banglore,4402000,1260,Bommasandra,3,9,0
5271,Banglore,27799999,1695,HSR Layout,3,9,1
5272,Banglore,7840000,1500,6th phase jp nagar,3,9,0
5273,Banglore,8120000,950,Chandapura Anekal Road,2,9,0
5274,Banglore,8400000,1013,Ramagondanahalli,2,9,0
5275,Banglore,8400000,691,Chikkanayakanahalli at Off Sarjapur,1,9,0
5276,Banglore,8400000,3360,ITPL,4,9,0
5277,Banglore,7840000,1400,Uttarahalli,3,9,0
5278,Banglore,8120000,1450,Uttarahalli,3,9,0
5279,Banglore,8400000,1500,Uttarahalli,3,9,0
5280,Banglore,8400000,1500,Uttarahalli,3,9,0
5281,Banglore,8400000,1500,Uttarahalli,3,9,0
5282,Banglore,4000000,1400,Poornaprajna Layout,3,9,0
5283,Banglore,5544000,1450,Poornaprajna Layout,3,9,0
5284,Banglore,6148000,1500,Poornaprajna Layout,3,9,0
5285,Banglore,7245999,1500,Poornaprajna Layout,2,9,0
5286,Banglore,5622000,1500,Poornaprajna Layout,3,9,0
5287,Banglore,5297000,1047,Kasavanahalli,2,9,0
5288,Banglore,5343000,1113,Jakkur,2,9,0
5289,Banglore,5780000,1245,Jakkur,3,9,0
5290,Banglore,4356000,1485,Jakkur,3,9,0
5291,Banglore,4547000,1130,Jakkur,2,9,0
5292,Banglore,6375000,1059,Jakkur,2,9,0
5293,Banglore,8900000,1069,Jakkur,2,9,0
5294,Banglore,2310000,1360,Electronic City Phase 1,3,9,0
5295,Banglore,5580000,1025,Electronic City Phase 1,2,9,0
5296,Banglore,23000000,1070,Electronic City Phase 1,2,9,0
5297,Banglore,11000000,1500,Electronic City Phase 1,3,9,0
5298,Banglore,5352000,1350,Sarjapur Road,2,9,0
5299,Banglore,9900000,660,Chandapura,2,9,0
5300,Banglore,12600000,1074,Ramamurthy Nagar,2,9,0
5301,Banglore,3800000,2730,Sarjapur Road,3,9,0
5302,Banglore,6200000,1630,Budigere Cross,3,9,0
5303,Banglore,3850000,1115,Horamavu,2,9,0
5304,Banglore,12800000,1446,Jalahalli West,3,9,0
5305,Banglore,21100000,1693,Marathahalli,3,9,0
5306,Banglore,4328000,732,MS Ramaiah North City Manayata Tech Park,2,9,0
5307,Banglore,4500000,1339,Uttarahalli Hobli,2,9,1
5308,Banglore,4500000,1115,Marsur,2,9,0
5309,Banglore,3800000,1914,Hebbal,3,9,1
5310,Banglore,4500000,3140,Budigere Cross,3,9,0
5311,Banglore,5500000,1076,Babusabpalya,2,9,0
5312,Banglore,3400000,1000,Akshayanagar,2,9,0
5313,Banglore,5200000,1000,Off Bannerghatta Road,2,9,0
5314,Banglore,2848000,874,Koppa Begur Road,2,9,0
5315,Banglore,3265000,1000,Akshayanagar,2,9,0
